### Starting TaskPrologue of job 3539249 on a0831 at Tue Apr 14 11:54:07 CEST 2026
Running on cores 16-31 with governor ondemand
Tue Apr 14 11:54:08 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 590.48.01              Driver Version: 590.48.01      CUDA Version: 13.1     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          On  |   00000000:13:00.0 Off |                    0 |
| N/A   35C    P0             61W /  400W |       0MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
### Finished TaskPrologue

[2026-04-14 11:54:36,501][accelerate.utils.modeling][INFO] - We will use 90% of the memory on device 0 for storing the model, and 10% for the buffer to avoid OOM. You can set `max_memory` in to a higher value to use more memory (at your own risk).
[2026-04-14 11:55:19,476][accelerate.utils.other][WARNING] - [RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
{'loss': 0.9767, 'grad_norm': 0.4839341938495636, 'learning_rate': 1.8e-05, 'epoch': 0.0}
{'loss': 0.7811, 'grad_norm': 0.41775989532470703, 'learning_rate': 3.8e-05, 'epoch': 0.0}
{'loss': 0.5041, 'grad_norm': 0.6306275725364685, 'learning_rate': 5.8e-05, 'epoch': 0.0}
{'loss': 0.1982, 'grad_norm': 0.5636900663375854, 'learning_rate': 7.800000000000001e-05, 'epoch': 0.0}
{'loss': 0.1041, 'grad_norm': 1.212127923965454, 'learning_rate': 9.8e-05, 'epoch': 0.01}
{'loss': 0.124, 'grad_norm': 0.2616316080093384, 'learning_rate': 9.990954773869348e-05, 'epoch': 0.01}
{'loss': 0.0808, 'grad_norm': 0.27609479427337646, 'learning_rate': 9.980904522613065e-05, 'epoch': 0.01}
{'loss': 0.0796, 'grad_norm': 0.295801043510437, 'learning_rate': 9.970854271356784e-05, 'epoch': 0.01}
{'loss': 0.082, 'grad_norm': 0.3404805660247803, 'learning_rate': 9.960804020100503e-05, 'epoch': 0.01}
{'loss': 0.06, 'grad_norm': 0.31259313225746155, 'learning_rate': 9.950753768844223e-05, 'epoch': 0.01}
{'loss': 0.0753, 'grad_norm': 0.19613045454025269, 'learning_rate': 9.94070351758794e-05, 'epoch': 0.01}
{'loss': 0.0746, 'grad_norm': 0.2713470160961151, 'learning_rate': 9.930653266331659e-05, 'epoch': 0.01}
